Index no.,flight_code,source_city,time_taken,stop,destinate_city,price,dep_time_category,arr_time_category,Days_Left,Flight Class
18746,6E-886,Bangalore,435,1-stop,Mumbai,4819,Morning,Evening,27,Economy
18747,6E-6212,Bangalore,250,1-stop,Mumbai,5127,Morning,Afternoon,27,Economy
18748,6E-841,Bangalore,295,1-stop,Mumbai,5127,Afternoon,Evening,27,Economy
18749,6E-541,Bangalore,345,1-stop,Mumbai,5127,Morning,Afternoon,27,Economy
18750,6E-161,Bangalore,250,1-stop,Mumbai,5178,Afternoon,Evening,27,Economy
18751,6E-131,Bangalore,255,1-stop,Mumbai,5178,Early Morning,Morning,27,Economy
18752,0,Bangalore,290,1-stop,Mumbai,5178,Evening,Night,27,Economy
18753,6E-6345,Bangalore,300,1-stop,Mumbai,5178,Afternoon,Evening,27,Economy
18754,6E-379,Bangalore,305,1-stop,Mumbai,5178,Morning,Afternoon,27,Economy
18755,6E-807,Bangalore,410,1-stop,Mumbai,5178,Morning,Evening,27,Economy
18756,6E-131,Bangalore,445,1-stop,Mumbai,5178,Early Morning,Afternoon,27,Economy
18757,6E-806,Bangalore,450,1-stop,Mumbai,5178,Evening,Night,27,Economy
18758,6E-7227,Bangalore,460,1-stop,Mumbai,5178,Early Morning,Afternoon,27,Economy
18759,6E-6464,Bangalore,100,non-stop,Mumbai,2201,Early Morning,Early Morning,28,Economy
18760,6E-5365,Bangalore,110,non-stop,Mumbai,2201,Early Morning,Morning,28,Economy
18761,6E-5389,Bangalore,110,non-stop,Mumbai,2201,Evening,Evening,28,Economy
18762,6E-5344,Bangalore,115,non-stop,Mumbai,2201,Night,Night,28,Economy
18763,6E-332,Bangalore,120,non-stop,Mumbai,2201,Night,Night,28,Economy
18764,6E-295,Bangalore,105,non-stop,Mumbai,2309,Evening,Evening,28,Economy
18765,6E-5323,Bangalore,110,non-stop,Mumbai,2309,Morning,Morning,28,Economy
18766,6E-5203,Bangalore,120,non-stop,Mumbai,2309,Evening,Night,28,Economy
18767,6E-5399,Bangalore,110,non-stop,Mumbai,2414,Afternoon,Afternoon,28,Economy
18768,0,Bangalore,290,1-stop,Mumbai,3957,Evening,Night,28,Economy
18769,0,Bangalore,425,1-stop,Mumbai,3957,Evening,Night,28,Economy
18770,6E-806,Bangalore,450,1-stop,Mumbai,3957,Evening,Night,28,Economy
18771,6E-6257,Bangalore,235,1-stop,Mumbai,4190,Early Morning,Morning,28,Economy
18772,6E-6067,Bangalore,265,1-stop,Mumbai,4190,Evening,Night,28,Economy
18773,6E-6339,Bangalore,295,1-stop,Mumbai,4190,Early Morning,Morning,28,Economy
18774,6E-484,Bangalore,305,1-stop,Mumbai,4190,Early Morning,Afternoon,28,Economy
18775,6E-6257,Bangalore,365,1-stop,Mumbai,4190,Early Morning,Afternoon,28,Economy
18776,6E-6491,Bangalore,370,1-stop,Mumbai,4190,Afternoon,Evening,28,Economy
18777,6E-6339,Bangalore,425,1-stop,Mumbai,4190,Early Morning,Afternoon,28,Economy
18778,6E-6067,Bangalore,425,1-stop,Mumbai,4190,Evening,Night,28,Economy
18779,6E-6491,Bangalore,460,1-stop,Mumbai,4190,Afternoon,Night,28,Economy
18780,6E-6445,Bangalore,375,1-stop,Mumbai,4349,Early Morning,Afternoon,28,Economy
18781,6E-161,Bangalore,365,1-stop,Mumbai,4436,Afternoon,Evening,28,Economy
18782,6E-113,Bangalore,350,1-stop,Mumbai,4550,Morning,Afternoon,28,Economy
18783,6E-841,Bangalore,440,1-stop,Mumbai,4554,Afternoon,Night,28,Economy
18784,6E-161,Bangalore,250,1-stop,Mumbai,4557,Afternoon,Evening,28,Economy
18785,6E-6345,Bangalore,415,1-stop,Mumbai,4635,Afternoon,Evening,28,Economy
18786,6E-6345,Bangalore,300,1-stop,Mumbai,4757,Afternoon,Evening,28,Economy
18787,6E-638,Bangalore,245,1-stop,Mumbai,4819,Evening,Night,28,Economy
18788,6E-886,Bangalore,435,1-stop,Mumbai,4819,Morning,Evening,28,Economy
18789,6E-6212,Bangalore,250,1-stop,Mumbai,5127,Morning,Afternoon,28,Economy
18790,6E-841,Bangalore,295,1-stop,Mumbai,5127,Afternoon,Evening,28,Economy
18791,6E-541,Bangalore,345,1-stop,Mumbai,5127,Morning,Afternoon,28,Economy
18792,6E-841,Bangalore,355,1-stop,Mumbai,5127,Afternoon,Night,28,Economy
18793,6E-131,Bangalore,255,1-stop,Mumbai,5178,Early Morning,Morning,28,Economy
18794,6E-379,Bangalore,305,1-stop,Mumbai,5178,Morning,Afternoon,28,Economy
18795,6E-6017,Bangalore,365,1-stop,Mumbai,5178,Evening,Night,28,Economy
18796,6E-807,Bangalore,410,1-stop,Mumbai,5178,Morning,Evening,28,Economy
18797,6E-131,Bangalore,445,1-stop,Mumbai,5178,Early Morning,Afternoon,28,Economy
18798,6E-6464,Bangalore,100,non-stop,Mumbai,2201,Early Morning,Early Morning,29,Economy
18799,6E-5365,Bangalore,110,non-stop,Mumbai,2201,Early Morning,Morning,29,Economy
18800,6E-5389,Bangalore,110,non-stop,Mumbai,2201,Evening,Evening,29,Economy
18801,6E-5344,Bangalore,115,non-stop,Mumbai,2201,Night,Night,29,Economy
18802,6E-295,Bangalore,105,non-stop,Mumbai,2309,Evening,Evening,29,Economy
18803,6E-5399,Bangalore,110,non-stop,Mumbai,2309,Afternoon,Afternoon,29,Economy
18804,6E-5203,Bangalore,120,non-stop,Mumbai,2309,Evening,Night,29,Economy
18805,6E-332,Bangalore,120,non-stop,Mumbai,2309,Night,Night,29,Economy
18806,6E-5323,Bangalore,110,non-stop,Mumbai,3569,Morning,Morning,29,Economy
18807,0,Bangalore,290,1-stop,Mumbai,3957,Evening,Night,29,Economy
18808,6E-161,Bangalore,365,1-stop,Mumbai,3957,Afternoon,Evening,29,Economy
18809,6E-6345,Bangalore,415,1-stop,Mumbai,3957,Afternoon,Evening,29,Economy
18810,0,Bangalore,425,1-stop,Mumbai,3957,Evening,Night,29,Economy
18811,6E-806,Bangalore,450,1-stop,Mumbai,3957,Evening,Night,29,Economy
18812,6E-6257,Bangalore,235,1-stop,Mumbai,4190,Early Morning,Morning,29,Economy
18813,6E-6067,Bangalore,265,1-stop,Mumbai,4190,Evening,Night,29,Economy
18814,6E-484,Bangalore,305,1-stop,Mumbai,4190,Early Morning,Afternoon,29,Economy
18815,6E-6257,Bangalore,365,1-stop,Mumbai,4190,Early Morning,Afternoon,29,Economy
18816,6E-6491,Bangalore,370,1-stop,Mumbai,4190,Afternoon,Evening,29,Economy
18817,6E-6067,Bangalore,425,1-stop,Mumbai,4190,Evening,Night,29,Economy
18818,6E-6491,Bangalore,460,1-stop,Mumbai,4190,Afternoon,Night,29,Economy
18819,6E-113,Bangalore,350,1-stop,Mumbai,4349,Morning,Afternoon,29,Economy
18820,6E-6445,Bangalore,375,1-stop,Mumbai,4349,Early Morning,Afternoon,29,Economy
18821,6E-161,Bangalore,250,1-stop,Mumbai,4436,Afternoon,Evening,29,Economy
18822,6E-6345,Bangalore,300,1-stop,Mumbai,4436,Afternoon,Evening,29,Economy
18823,6E-6212,Bangalore,250,1-stop,Mumbai,4554,Morning,Afternoon,29,Economy
18824,6E-541,Bangalore,345,1-stop,Mumbai,4554,Morning,Afternoon,29,Economy
18825,6E-6017,Bangalore,365,1-stop,Mumbai,4554,Evening,Night,29,Economy
18826,6E-841,Bangalore,440,1-stop,Mumbai,4554,Afternoon,Night,29,Economy
18827,6E-357,Bangalore,460,1-stop,Mumbai,4554,Night,Early Morning,29,Economy
18828,6E-638,Bangalore,245,1-stop,Mumbai,4819,Evening,Night,29,Economy
18829,6E-886,Bangalore,435,1-stop,Mumbai,4819,Morning,Evening,29,Economy
18830,6E-841,Bangalore,295,1-stop,Mumbai,5127,Afternoon,Evening,29,Economy
18831,6E-841,Bangalore,355,1-stop,Mumbai,5127,Afternoon,Night,29,Economy
18832,6E-131,Bangalore,255,1-stop,Mumbai,5178,Early Morning,Morning,29,Economy
18833,6E-379,Bangalore,305,1-stop,Mumbai,5178,Morning,Afternoon,29,Economy
18834,6E-807,Bangalore,410,1-stop,Mumbai,5178,Morning,Evening,29,Economy
18835,6E-131,Bangalore,445,1-stop,Mumbai,5178,Early Morning,Afternoon,29,Economy
18836,6E-7227,Bangalore,460,1-stop,Mumbai,5178,Early Morning,Afternoon,29,Economy
18837,6E-6464,Bangalore,100,non-stop,Mumbai,2201,Early Morning,Early Morning,30,Economy
18838,6E-5365,Bangalore,110,non-stop,Mumbai,2201,Early Morning,Morning,30,Economy
18839,6E-5323,Bangalore,110,non-stop,Mumbai,2201,Morning,Morning,30,Economy
18840,6E-5389,Bangalore,110,non-stop,Mumbai,2201,Evening,Evening,30,Economy
18841,6E-5344,Bangalore,115,non-stop,Mumbai,2201,Night,Night,30,Economy
18842,6E-5203,Bangalore,120,non-stop,Mumbai,2201,Evening,Night,30,Economy
18843,6E-332,Bangalore,120,non-stop,Mumbai,2201,Night,Night,30,Economy
18844,6E-295,Bangalore,105,non-stop,Mumbai,2309,Evening,Evening,30,Economy
18845,6E-5399,Bangalore,110,non-stop,Mumbai,2309,Afternoon,Afternoon,30,Economy
18846,6E-357,Bangalore,460,1-stop,Mumbai,3332,Night,Early Morning,30,Economy
18847,0,Bangalore,290,1-stop,Mumbai,3957,Evening,Night,30,Economy
18848,0,Bangalore,425,1-stop,Mumbai,3957,Evening,Night,30,Economy
18849,6E-806,Bangalore,450,1-stop,Mumbai,3957,Evening,Night,30,Economy
18850,6E-638,Bangalore,245,1-stop,Mumbai,4190,Evening,Night,30,Economy
18851,6E-6067,Bangalore,265,1-stop,Mumbai,4190,Evening,Night,30,Economy
18852,6E-484,Bangalore,305,1-stop,Mumbai,4190,Early Morning,Afternoon,30,Economy
18853,6E-6491,Bangalore,370,1-stop,Mumbai,4190,Afternoon,Evening,30,Economy
18854,6E-6067,Bangalore,425,1-stop,Mumbai,4190,Evening,Night,30,Economy
18855,6E-6445,Bangalore,375,1-stop,Mumbai,4349,Early Morning,Afternoon,30,Economy
18856,6E-6345,Bangalore,415,1-stop,Mumbai,4435,Afternoon,Evening,30,Economy
18857,6E-113,Bangalore,350,1-stop,Mumbai,4550,Morning,Afternoon,30,Economy
18858,6E-6017,Bangalore,365,1-stop,Mumbai,4554,Evening,Night,30,Economy
18859,6E-841,Bangalore,440,1-stop,Mumbai,4554,Afternoon,Night,30,Economy
18860,6E-6257,Bangalore,235,1-stop,Mumbai,4819,Early Morning,Morning,30,Economy
18861,6E-6339,Bangalore,295,1-stop,Mumbai,4819,Early Morning,Morning,30,Economy
18862,6E-6257,Bangalore,365,1-stop,Mumbai,4819,Early Morning,Afternoon,30,Economy
18863,6E-6339,Bangalore,425,1-stop,Mumbai,4819,Early Morning,Afternoon,30,Economy
18864,6E-886,Bangalore,435,1-stop,Mumbai,4819,Morning,Evening,30,Economy
18865,6E-161,Bangalore,365,1-stop,Mumbai,5065,Afternoon,Evening,30,Economy
18866,6E-6212,Bangalore,250,1-stop,Mumbai,5127,Morning,Afternoon,30,Economy
18867,6E-841,Bangalore,295,1-stop,Mumbai,5127,Afternoon,Evening,30,Economy
18868,6E-541,Bangalore,345,1-stop,Mumbai,5127,Morning,Afternoon,30,Economy
18869,6E-841,Bangalore,355,1-stop,Mumbai,5127,Afternoon,Night,30,Economy
18870,6E-131,Bangalore,255,1-stop,Mumbai,5635,Early Morning,Morning,30,Economy
18871,6E-379,Bangalore,305,1-stop,Mumbai,5635,Morning,Afternoon,30,Economy
18872,6E-807,Bangalore,410,1-stop,Mumbai,5635,Morning,Evening,30,Economy
18873,6E-131,Bangalore,445,1-stop,Mumbai,5635,Early Morning,Afternoon,30,Economy
18874,6E-6345,Bangalore,300,1-stop,Mumbai,6753,Afternoon,Evening,30,Economy
18875,6E-161,Bangalore,250,1-stop,Mumbai,7005,Afternoon,Evening,30,Economy
18876,6E-6464,Bangalore,100,non-stop,Mumbai,2201,Early Morning,Early Morning,31,Economy
18877,6E-5365,Bangalore,110,non-stop,Mumbai,2201,Early Morning,Morning,31,Economy
18878,6E-5344,Bangalore,115,non-stop,Mumbai,2201,Night,Night,31,Economy
18879,6E-5203,Bangalore,120,non-stop,Mumbai,2201,Evening,Night,31,Economy
18880,6E-332,Bangalore,120,non-stop,Mumbai,2201,Night,Night,31,Economy
18881,6E-6445,Bangalore,375,1-stop,Mumbai,2201,Early Morning,Afternoon,31,Economy
18882,6E-841,Bangalore,440,1-stop,Mumbai,2201,Afternoon,Night,31,Economy
18883,6E-295,Bangalore,105,non-stop,Mumbai,2309,Evening,Evening,31,Economy
18884,6E-5323,Bangalore,110,non-stop,Mumbai,2309,Morning,Morning,31,Economy
18885,6E-5399,Bangalore,110,non-stop,Mumbai,2309,Afternoon,Afternoon,31,Economy
18886,6E-5389,Bangalore,110,non-stop,Mumbai,2414,Evening,Evening,31,Economy
18887,6E-6212,Bangalore,250,1-stop,Mumbai,3012,Morning,Afternoon,31,Economy
18888,6E-541,Bangalore,345,1-stop,Mumbai,3012,Morning,Afternoon,31,Economy
18889,6E-6257,Bangalore,235,1-stop,Mumbai,3153,Early Morning,Morning,31,Economy
18890,6E-638,Bangalore,245,1-stop,Mumbai,3153,Evening,Night,31,Economy
18891,6E-131,Bangalore,255,1-stop,Mumbai,3153,Early Morning,Morning,31,Economy
18892,6E-6067,Bangalore,265,1-stop,Mumbai,3153,Evening,Night,31,Economy
18893,6E-6339,Bangalore,295,1-stop,Mumbai,3153,Early Morning,Morning,31,Economy
18894,6E-484,Bangalore,305,1-stop,Mumbai,3153,Early Morning,Afternoon,31,Economy
18895,6E-379,Bangalore,305,1-stop,Mumbai,3153,Morning,Afternoon,31,Economy
18896,6E-6257,Bangalore,365,1-stop,Mumbai,3153,Early Morning,Afternoon,31,Economy
18897,6E-6017,Bangalore,365,1-stop,Mumbai,3153,Evening,Night,31,Economy
18898,6E-6491,Bangalore,370,1-stop,Mumbai,3153,Afternoon,Evening,31,Economy
18899,6E-807,Bangalore,410,1-stop,Mumbai,3153,Morning,Evening,31,Economy
18900,6E-6339,Bangalore,425,1-stop,Mumbai,3153,Early Morning,Afternoon,31,Economy
18901,6E-6067,Bangalore,425,1-stop,Mumbai,3153,Evening,Night,31,Economy
18902,6E-131,Bangalore,445,1-stop,Mumbai,3153,Early Morning,Afternoon,31,Economy
18903,0,Bangalore,425,1-stop,Mumbai,3957,Evening,Night,31,Economy
18904,6E-886,Bangalore,435,1-stop,Mumbai,3971,Morning,Evening,31,Economy
18905,6E-841,Bangalore,295,1-stop,Mumbai,4806,Afternoon,Evening,31,Economy
18906,6E-841,Bangalore,355,1-stop,Mumbai,4806,Afternoon,Night,31,Economy
18907,6E-113,Bangalore,350,1-stop,Mumbai,5056,Morning,Afternoon,31,Economy
18908,0,Bangalore,290,1-stop,Mumbai,5853,Evening,Night,31,Economy
18909,6E-806,Bangalore,450,1-stop,Mumbai,5853,Evening,Night,31,Economy
18910,6E-161,Bangalore,365,1-stop,Mumbai,6275,Afternoon,Evening,31,Economy
18911,6E-6345,Bangalore,415,1-stop,Mumbai,6275,Afternoon,Evening,31,Economy
18912,6E-161,Bangalore,250,1-stop,Mumbai,6748,Afternoon,Evening,31,Economy
18913,6E-6517,Bangalore,255,1-stop,Mumbai,6748,Morning,Afternoon,31,Economy
18914,6E-6345,Bangalore,300,1-stop,Mumbai,6748,Afternoon,Evening,31,Economy
18915,6E-6464,Bangalore,100,non-stop,Mumbai,2201,Early Morning,Early Morning,32,Economy
18916,6E-295,Bangalore,105,non-stop,Mumbai,2201,Evening,Evening,32,Economy
18917,6E-5365,Bangalore,110,non-stop,Mumbai,2201,Early Morning,Morning,32,Economy
18918,6E-5323,Bangalore,110,non-stop,Mumbai,2201,Morning,Morning,32,Economy
18919,6E-5389,Bangalore,110,non-stop,Mumbai,2201,Evening,Evening,32,Economy
18920,6E-5344,Bangalore,115,non-stop,Mumbai,2201,Night,Night,32,Economy
18921,6E-5203,Bangalore,120,non-stop,Mumbai,2201,Evening,Night,32,Economy
18922,6E-332,Bangalore,120,non-stop,Mumbai,2201,Night,Night,32,Economy
18923,0,Bangalore,290,1-stop,Mumbai,2201,Evening,Night,32,Economy
18924,6E-113,Bangalore,350,1-stop,Mumbai,2201,Morning,Afternoon,32,Economy
18925,6E-6445,Bangalore,375,1-stop,Mumbai,2201,Early Morning,Afternoon,32,Economy
18926,6E-841,Bangalore,440,1-stop,Mumbai,2201,Afternoon,Night,32,Economy
18927,6E-806,Bangalore,450,1-stop,Mumbai,2201,Evening,Night,32,Economy
18928,6E-5399,Bangalore,110,non-stop,Mumbai,2309,Afternoon,Afternoon,32,Economy
18929,6E-6212,Bangalore,250,1-stop,Mumbai,3012,Morning,Afternoon,32,Economy
18930,6E-541,Bangalore,345,1-stop,Mumbai,3012,Morning,Afternoon,32,Economy
18931,6E-841,Bangalore,355,1-stop,Mumbai,3012,Afternoon,Night,32,Economy
18932,6E-6017,Bangalore,365,1-stop,Mumbai,3012,Evening,Night,32,Economy
18933,6E-357,Bangalore,460,1-stop,Mumbai,3012,Night,Early Morning,32,Economy
18934,6E-6257,Bangalore,235,1-stop,Mumbai,3153,Early Morning,Morning,32,Economy
18935,6E-638,Bangalore,245,1-stop,Mumbai,3153,Evening,Night,32,Economy
18936,6E-131,Bangalore,255,1-stop,Mumbai,3153,Early Morning,Morning,32,Economy
18937,6E-6067,Bangalore,265,1-stop,Mumbai,3153,Evening,Night,32,Economy
18938,6E-841,Bangalore,295,1-stop,Mumbai,3153,Afternoon,Evening,32,Economy
18939,6E-484,Bangalore,305,1-stop,Mumbai,3153,Early Morning,Afternoon,32,Economy
18940,6E-379,Bangalore,305,1-stop,Mumbai,3153,Morning,Afternoon,32,Economy
18941,6E-6257,Bangalore,365,1-stop,Mumbai,3153,Early Morning,Afternoon,32,Economy
18942,6E-6491,Bangalore,370,1-stop,Mumbai,3153,Afternoon,Evening,32,Economy
18943,6E-807,Bangalore,410,1-stop,Mumbai,3153,Morning,Evening,32,Economy
18944,6E-6067,Bangalore,425,1-stop,Mumbai,3153,Evening,Night,32,Economy
18945,6E-131,Bangalore,445,1-stop,Mumbai,3153,Early Morning,Afternoon,32,Economy
18946,6E-7227,Bangalore,460,1-stop,Mumbai,3153,Early Morning,Afternoon,32,Economy
18947,6E-6491,Bangalore,460,1-stop,Mumbai,3153,Afternoon,Night,32,Economy
18948,6E-161,Bangalore,365,1-stop,Mumbai,3957,Afternoon,Evening,32,Economy
18949,6E-6345,Bangalore,415,1-stop,Mumbai,3957,Afternoon,Evening,32,Economy
18950,0,Bangalore,425,1-stop,Mumbai,3957,Evening,Night,32,Economy
18951,6E-886,Bangalore,435,1-stop,Mumbai,3971,Morning,Evening,32,Economy
18952,6E-161,Bangalore,250,1-stop,Mumbai,4803,Afternoon,Evening,32,Economy
18953,6E-6345,Bangalore,300,1-stop,Mumbai,4803,Afternoon,Evening,32,Economy
18954,6E-6464,Bangalore,100,non-stop,Mumbai,2201,Early Morning,Early Morning,33,Economy
18955,6E-5365,Bangalore,110,non-stop,Mumbai,2201,Early Morning,Morning,33,Economy
18956,6E-5389,Bangalore,110,non-stop,Mumbai,2201,Evening,Evening,33,Economy
18957,6E-5344,Bangalore,115,non-stop,Mumbai,2201,Night,Night,33,Economy
18958,6E-5203,Bangalore,120,non-stop,Mumbai,2201,Evening,Night,33,Economy
18959,6E-332,Bangalore,120,non-stop,Mumbai,2201,Night,Night,33,Economy
18960,6E-113,Bangalore,250,1-stop,Mumbai,2201,Morning,Afternoon,33,Economy
18961,0,Bangalore,290,1-stop,Mumbai,2201,Evening,Night,33,Economy
18962,6E-113,Bangalore,350,1-stop,Mumbai,2201,Morning,Afternoon,33,Economy
18963,6E-6445,Bangalore,375,1-stop,Mumbai,2201,Early Morning,Afternoon,33,Economy
18964,6E-841,Bangalore,440,1-stop,Mumbai,2201,Afternoon,Night,33,Economy
18965,6E-806,Bangalore,450,1-stop,Mumbai,2201,Evening,Night,33,Economy
18966,6E-295,Bangalore,105,non-stop,Mumbai,2309,Evening,Evening,33,Economy
18967,6E-5323,Bangalore,110,non-stop,Mumbai,2309,Morning,Morning,33,Economy
18968,6E-5399,Bangalore,110,non-stop,Mumbai,2572,Afternoon,Afternoon,33,Economy
18969,6E-6212,Bangalore,250,1-stop,Mumbai,3012,Morning,Afternoon,33,Economy
18970,6E-841,Bangalore,295,1-stop,Mumbai,3012,Afternoon,Evening,33,Economy
18971,6E-541,Bangalore,345,1-stop,Mumbai,3012,Morning,Afternoon,33,Economy
18972,6E-841,Bangalore,355,1-stop,Mumbai,3012,Afternoon,Night,33,Economy
18973,6E-6017,Bangalore,365,1-stop,Mumbai,3012,Evening,Night,33,Economy
18974,6E-6257,Bangalore,235,1-stop,Mumbai,3153,Early Morning,Morning,33,Economy
18975,6E-638,Bangalore,245,1-stop,Mumbai,3153,Evening,Night,33,Economy
18976,6E-131,Bangalore,255,1-stop,Mumbai,3153,Early Morning,Morning,33,Economy
18977,6E-6067,Bangalore,265,1-stop,Mumbai,3153,Evening,Night,33,Economy
18978,6E-6339,Bangalore,295,1-stop,Mumbai,3153,Early Morning,Morning,33,Economy
18979,6E-484,Bangalore,305,1-stop,Mumbai,3153,Early Morning,Afternoon,33,Economy
18980,6E-379,Bangalore,305,1-stop,Mumbai,3153,Morning,Afternoon,33,Economy
18981,6E-6257,Bangalore,365,1-stop,Mumbai,3153,Early Morning,Afternoon,33,Economy
18982,6E-6491,Bangalore,370,1-stop,Mumbai,3153,Afternoon,Evening,33,Economy
18983,6E-807,Bangalore,410,1-stop,Mumbai,3153,Morning,Evening,33,Economy
18984,6E-6339,Bangalore,425,1-stop,Mumbai,3153,Early Morning,Afternoon,33,Economy
18985,6E-6067,Bangalore,425,1-stop,Mumbai,3153,Evening,Night,33,Economy
18986,6E-131,Bangalore,445,1-stop,Mumbai,3153,Early Morning,Afternoon,33,Economy
18987,6E-6345,Bangalore,415,1-stop,Mumbai,3957,Afternoon,Evening,33,Economy
18988,0,Bangalore,425,1-stop,Mumbai,3957,Evening,Night,33,Economy
18989,6E-886,Bangalore,435,1-stop,Mumbai,3971,Morning,Evening,33,Economy
18990,6E-161,Bangalore,365,1-stop,Mumbai,4435,Afternoon,Evening,33,Economy
18991,6E-6345,Bangalore,300,1-stop,Mumbai,6748,Afternoon,Evening,33,Economy
18992,6E-161,Bangalore,250,1-stop,Mumbai,7226,Afternoon,Evening,33,Economy
18993,6E-6464,Bangalore,100,non-stop,Mumbai,2201,Early Morning,Early Morning,34,Economy
18994,6E-5365,Bangalore,110,non-stop,Mumbai,2201,Early Morning,Morning,34,Economy
18995,6E-5399,Bangalore,110,non-stop,Mumbai,2201,Afternoon,Afternoon,34,Economy
18996,6E-5389,Bangalore,110,non-stop,Mumbai,2201,Evening,Evening,34,Economy
18997,6E-5344,Bangalore,115,non-stop,Mumbai,2201,Night,Night,34,Economy
18998,6E-5203,Bangalore,120,non-stop,Mumbai,2201,Evening,Night,34,Economy
18999,6E-332,Bangalore,120,non-stop,Mumbai,2201,Night,Night,34,Economy
19000,6E-113,Bangalore,350,1-stop,Mumbai,2201,Morning,Afternoon,34,Economy
19001,6E-6445,Bangalore,375,1-stop,Mumbai,2201,Early Morning,Afternoon,34,Economy
19002,6E-841,Bangalore,440,1-stop,Mumbai,2201,Afternoon,Night,34,Economy
19003,6E-295,Bangalore,105,non-stop,Mumbai,2309,Evening,Evening,34,Economy
19004,6E-5323,Bangalore,110,non-stop,Mumbai,2309,Morning,Morning,34,Economy
19005,6E-6212,Bangalore,250,1-stop,Mumbai,3012,Morning,Afternoon,34,Economy
19006,6E-541,Bangalore,345,1-stop,Mumbai,3012,Morning,Afternoon,34,Economy
19007,6E-841,Bangalore,355,1-stop,Mumbai,3012,Afternoon,Night,34,Economy
19008,6E-6017,Bangalore,365,1-stop,Mumbai,3012,Evening,Night,34,Economy
19009,6E-6257,Bangalore,235,1-stop,Mumbai,3153,Early Morning,Morning,34,Economy
19010,6E-638,Bangalore,245,1-stop,Mumbai,3153,Evening,Night,34,Economy
19011,6E-131,Bangalore,255,1-stop,Mumbai,3153,Early Morning,Morning,34,Economy
19012,6E-6067,Bangalore,265,1-stop,Mumbai,3153,Evening,Night,34,Economy
19013,0,Bangalore,290,1-stop,Mumbai,3153,Evening,Night,34,Economy
19014,6E-484,Bangalore,305,1-stop,Mumbai,3153,Early Morning,Afternoon,34,Economy
19015,6E-379,Bangalore,305,1-stop,Mumbai,3153,Morning,Afternoon,34,Economy
19016,6E-6257,Bangalore,365,1-stop,Mumbai,3153,Early Morning,Afternoon,34,Economy
19017,6E-6491,Bangalore,370,1-stop,Mumbai,3153,Afternoon,Evening,34,Economy
19018,6E-807,Bangalore,410,1-stop,Mumbai,3153,Morning,Evening,34,Economy
19019,6E-6067,Bangalore,425,1-stop,Mumbai,3153,Evening,Night,34,Economy
19020,6E-131,Bangalore,445,1-stop,Mumbai,3153,Early Morning,Afternoon,34,Economy
19021,6E-6491,Bangalore,460,1-stop,Mumbai,3153,Afternoon,Night,34,Economy
19022,6E-357,Bangalore,460,1-stop,Mumbai,3153,Night,Early Morning,34,Economy
19023,6E-886,Bangalore,435,1-stop,Mumbai,3971,Morning,Evening,34,Economy
19024,6E-841,Bangalore,295,1-stop,Mumbai,4105,Afternoon,Evening,34,Economy
19025,6E-7227,Bangalore,460,1-stop,Mumbai,4105,Early Morning,Afternoon,34,Economy
19026,0,Bangalore,425,1-stop,Mumbai,4750,Evening,Night,34,Economy
